# 感情コード
45066	過去の平和
45072	偏見・ひがみ
45177	心配・不安
45183	愚図
45223	心的外傷後ストレス
45236	倦怠
45266	いらだち
45358	影響を受けやすい
45369	圧倒
45389	緊張
45396	不信・疑惑
45406	モチベーションの欠如
45408	恐怖
45423	過ちを繰り返す
45486	怠慢
45487	罪の意識
45496	妄想・強迫観念
45561	自己意識
45593	プレッシャー
45603	殉教者
45604	迷い
45605	懸念・神経質
45616	圧力
45631	忍耐の欠如
45646	永遠
45648	強い苛立ち・せっかち
45665	欲求不満
45669	窒息しそうな感じ
45672	怒り
45678	心配させる
45720	良心の呵責
45779	イライラする
45806	自己妨害
45814	注目を必要とする
45823	疲労・だるさ
45848	嫉妬心
45859	抑鬱
45921	恨み
45929	深い悲しみ・悲嘆
45941	強い自惚れ
45953	非常な恐怖
45960	パワーイシュー
55005	死に対する恐怖
55011	絶望・自暴自棄
55015	短気
55026	力のない
55030	寂しさ
55038	悲しみ
55055	気苦労
55058	不幸
55075	許し
55093	自制心を失う恐れ
55102	頑固
55109	壊れたという感情
55113	逆境に強い
55115	強迫観念
55129	ドラマ
55144	パニック
55216	メランコリー
55222	ストレス
55227	意図・もくろみ
55260	防衛的な
55275	抑圧
55295	長期的視野を持てる
55319	衝動的な
55334	誘惑
55352	怒り
55362	拘束
55431	ヒステリー
55456	沈滞
55507	閉所恐怖症
55509	独断的な
55540	批評、批判
55547	空想家
55548	未熟な・子供っぽい
55566	後悔
55603	ありがとう
55636	苛められる
55660	被害者意識
55668	意思
55674	白日夢
55675	憎悪感、我儘
55691	制御されていない考え
55699	未熟な
55702	はにかみ・内気
55756	引っ込み思案
55757	分別がある、自制心
55866	依存
55869	未来の平和
55916	自己をあわれむ
55935	おしゃべりな
55947	逃避
55989	不穏、落ち着きのなさ
55998	嗅覚記憶
65001	無気力
65007	環境ストレス
65018	不注意な
65034	人生は難しい
65035	嵌められた気持ち
65050	残酷さ、虐待
65066	大胆不敵
65069	不快な夢
65075	拒否
65090	許容
65092	きちんと強制
65095	優柔不断
65134	頭脳明晰
65157	独占欲
65332	三角関係
65335	錯乱状態
65366	ショック
65392	抑鬱
65443	心配・不安
65469	焦燥、短気
65496	屈辱
65506	自己嫌悪
65555	愛感謝
65557	人を気持ちよくさせる
65569	聴覚記憶
65597	判断、評価
65609	わめいている
65610	率先して行う
65659	感情的な記憶
65664	プロジェクト完了
65665	悲運
65666	挑戦的な態度
65667	関係問題
65675	他人の話をする
65676	号泣
65680	運動記憶
65706	失敗への恐れ
65714	不確かな
65736	罪
65749	報われない愛
65766	細部重視
65814	孤独、分離
65836	変更するのは難しい
65862	敏感な
65879	あら探し
65886	制限された思考
65927	食品の記憶
75027	細かい配慮をする
75059	穏やかな・平静
75101	うわさ話
75107	受容
75114	初志貫徹
75137	過去の呪縛
75235	アル中・薬物中毒
75291	深い悲しみ
75315	幻覚・妄想
75324	ぐずぐずする、内気
75437	ファミリーストレス
75470	他人をそのままで許す
75473	からかう
75488	食品の問題
75531	過去世からのパターン
75536	眠気
75605	視覚的記憶
75645	効率的でない
75647	トラウマ
75656	忘れる
75665	感情表現
75706	幼少期トラウマ
75746	感情を抑制
75854	感情的な抑制
75878	隠れて
85022	恥
85086	恐怖と向き合う
85090	切望
85130	不合理
85160	傷つきやすい
85161	性的な問題
85214	経済的なストレス
85306	柔軟性のない
85321	不正直さ
85339	悲哀
85433	だめだという感情
85593	活動過剰
85596	厳密な
85625	プライド
85793	非常に苦痛
85911	暴力
85920	愛
85923	過去に囚われる
85963	愛しています
85977	不信感
95071	回避、避けること
95092	異常な懸念
95117	自尊心の低い
95238	十分な考察
95316	低適応
95331	ボディイメージ
95332	嫌悪
95418	仲間外れにされた
95477	感覚を失った
95500	名誉を汚された
95665	打撃
95858	無神経、鈍感
95944	傲慢、支配的
# 毒素コード
15111	ビタミンＢ１２
15115	ＴＰＡ
15121	ビタミンＫ
15122	ビタミンＰ
15137	ビタミンＤ
15144	ビタミンＢ６
15211	ビタミンＨ
15223	ビタミンＣ
15277	インスリン
15296	ビタミンＡ
15433	ビタミンＥ
15457	ビタミンＢ１
15668	Ｃａ１５－３
15685	アセチルコリン
15950	ＡＦＰ／アルファフェトプロテイン
16022	リン中毒
25068	ドパミン
25305	赤外線(I)、遠赤外線(D)
25333	銀アマルガム
25752	アマルガム
25975	Ｃａ１９－９
35034	レニウム
35059	オスミウム
35076	アルゴン
35091	大腸菌
35161	抑制ホルモン
35296	アクチニウム
35297	コバルト
35299	鉄
35301	カドミウム
35354	ゲルマニウム
35356	インジウム
35357	テルリウム
35360	モリブデン
35361	リン
35364	ナトリウム
35365	マグネシウム
35377	亜鉛
35410	バリウム
35411	イリジウム
35412	カリウム
35413	テルビウム
35414	キセノン
35467	黄疸毒素
35469	アルミニウム
35470	ジスプロシウム
35472	ビスマス
35473	リチウム
35474	白金
35475	トリウム
35500	金
35507	バークリウム
35509	アメリシウム
35526	塩素
35527	ルテチウム
35528	クリプトン
35532	グルタチオン
35539	ネオジウム
35583	炭素
35586	ホウ素
35587	ベリリウム
35588	プラセオジウム
35591	ニオビウム
35592	ツリウム
35609	砒素
35680	臭素
35705	プロメチウム
35708	カリフォルニウム
35709	ネプツニウム
35713	珪素
35721	ジルコニウム
35731	ラドン
35737	窒素
35739	カルシウム
35755	セリウム
35756	アインスタイニウム
35757	ランタン
35758	鉛
35759	ルテニウム
35760	タンタル
35761	チタン
35765	ストロンチウム
35814	クロム
35815	ニッケル
35816	フッ素
35817	マンガン
35818	セレン
35819	バナジウム
35820	酸素
35822	ポロニウム
35825	プロトアクチニウム
35829	ノーベリウム
35847	ラジウム
35848	ルビジウム
35849	タングステン
35875	銅
35876	スズ
35877	ヨウ素
35878	タリウム
35879	ホルミウム
35880	エルビウム
35881	ハフニウム
35895	ホルモンバランス
35930	キュリウム
35931	水銀
35932	プルトニウム
35933	ユーロピウム
35934	カドリニウム
35935	ローレンシウム
35949	サマリウム
35955	メンデレビウム
35969	ヘリウム
35970	セシウム
35975	フェルミニウム
45010	アンチモン
45029	フランシウム
45035	硫黄
45063	ウラン
45064	イットリウム
45079	ガリウム
45119	パラジウム
45149	水素
45150	ロジウム
45151	テクネチウム
45170	キライン毒素
45188	銀
45192	アルギニン・Ａｒｇ・Ｒ
45193	チミン
45194	トリプトファン・Ｔｒｐ・Ｗ
45210	コルチコステロン
45211	抑制ホルモン
45213	アルコール毒素
45234	スカンジウム
45236	アスパラギン酸
45256	プロゲステロン
45265	アスタチン
45293	癌ミアズム
45296	痛み
45308	シトルリン
45309	トレオニン・Ｔｈｒ・Ｔ
45310	卵巣ホルモン
45316	チロシン・Ｔｙｒ・Ｙ
45325	腸内細菌叢バランス
45340	一般感冒毒素
45361	インフルエンザ菌毒素
45366	オードアン小胞子菌
45374	変形性関節症菌毒素
45375	パンクレアチン・コレシストキニン
45381	ガストリン
45406	11－デヒドロコルチコステロン
45408	恐怖毒素
45410	鉄沈着症
45428	エプスタインバーウィルス
45435	溶血性連鎖球菌
45444	ヒアルロン酸
45451	システイン・Ｃｙｓ・Ｃ
45457	大腸菌毒素
45479	アデノウィルス
45492	ＰＲＬ・プロラクチン
45497	アデノウィルス
45503	Ｃｙｓ・シスチン
45509	髄膜炎菌毒素
45548	毒物全般
45573	ヒドロキシリジン・Ｈｙｌ
45575	糖質コルチコイド
45576	男性ホルモン
45577	トリヨードサイロニン・Ｔ３
45609	グルタミン酸
45625	副腎皮質刺激ホルモン
45643	真菌
45647	Ａ型肝炎ウィルス
45667	毒素
45679	動物毒素
45684	疲労毒素
45695	カドミウム沈着
45722	ヒドロキシグルタミン酸
45723	テストステロン
45730	ビルハルチア属毒素
45742	さんご中毒
45745	イヌ小胞子菌
45761	ロイシン・Ｌｅｕ・Ｌ
45762	イッテルビウム 70
45765	梅毒菌毒素
45766	破傷風菌毒素
45770	結節症菌毒素
45810	バソプレッシン・ＶＰ／ＡＤＨ
45835	膣トリコモナス
45858	カルシウム沈着
45863	インフルエンザウィルス・ロシア
45864	疲労感毒素
45873	ノルロイシン
45875	ブドウ球菌
45899	海老
45913	黄体刺激ホルモン
45926	ヒスチジン・Ｈｉｓ・Ｈ
45927	アルドステロン
45935	β型溶血性連鎖球菌
45936	Ｘ線毒素
45954	フェニルアラニン・Ｐｈｅ・Ｆ
45984	ナトリウム沈着
45989	水痘菌毒素
55056	アラニン・Ａｌａ・Ａ
55058	プロリン・Ｐｒｏ・Ｐ
55062	サイロキシン
55065	コレシストキニン・ＣＣＫ／ＰＺ
55066	エストリオール・Ｅ３
55082	コロナウィルス
55086	ジフテリア毒素
55090	サイトメガロウィルス
55101	エンテロクリニン
55105	副甲状腺ホルモン
55109	原子灰
55118	卵胞刺激ホルモン・ＦＳＨ
55122	エコーウィルス
55129	関節炎毒素
55149	メチオニン・Ｍｅｔ・Ｍ
55152	凍傷毒素
55158	ヘルペス菌毒素
55166	糞便毒素
55168	ポリオ毒素
55170	放射線毒素
55171	レオウィルス
55180	ヒドロキシプロリン・４Ｈｙｐ
55181	風疹菌毒素
55185	ヴィリダンス型連鎖球菌
55206	アスパラギン・Ａｓｎ・Ａ
55208	アスパラギン
55217	アスペルギルス・グラウカス
55219	リウマチ熱毒素
55223	ワクチン毒素
55267	肺炎菌毒素
55374	蕎麦・蕎麦粉
55375	チリペッパー
55402	甲状腺刺激ホルモン
55418	バリン・Ｖａｌ・Ｖ
55434	非病原性不完全菌類
55439	パラインフルエンザウィルス
55440	百日咳
55451	チフス菌毒素
55455	寄生虫
55466	癌毒素
55472	朝鮮あざみ、きくいも
55473	鱈（たら）
55474	濃縮牛乳
55475	ペカン（胡桃の一種）
55477	ペニシリウム・アトラメントサム
55486	リニュロン
55487	臭素毒
55488	酸性・アルカリ性中毒
55506	クラミディア
55508	コクサッキーウィルス
55509	膀胱炎毒素
55510	エコーウィルス
55514	マラリア菌毒素
55532	ｱﾚﾙｷﾞｰ反応からの毒素
55552	カシュウナッツ
55559	痛み毒素
55585	ワクシニアウィルス
55598	ココナッツ
55599	卵黄
55607	シナモン
55608	マンゴー
55609	オリーブの実
55618	月経毒素
55628	蠣（かき）
55630	セクレチン
55651	アボガド
55652	いんげん豆
55653	さやえんどう
55654	セロリ
55656	①コーヒーの素、②カレー粉の素
55657	カゼイン
55658	ペパーミント
55659	パプリカ
55660	アメリカぼうふう
55661	甘唐辛子
55662	兎の肉
55663	菰
55664	黒胡桃
55665	アスペルギルス・ニヅランス
55666	ホルモデンドラム属
55667	ペニシリウム属
55679	きくぢしゃ
55680	豚肉
55681	ラズベリー
55682	ペニシリウム・エクスパンサム
55686	イソロイシン・Ｉｌｅ・Ｉ
55696	にしん
55697	タイム・たちじゃこそう
55701	ベニバナの種
55712	まぐろ
55713	アスペルギルス・テリウス
55714	ロドトルラ・グルチニス
55715	フザリウム・バシンフェクタム
55716	ペニシリウム・カーミノビオラス
55729	黄体化ホルモン・ＬＨ
55731	ｲﾝﾌﾙｴﾝｻﾞ菌毒素(1978ﾛｼｱ)
55747	卵白
55748	ペニシリウム・イントリカタム
55749	ステンフィリウム属
55757	アーモンド
55758	月桂樹
55759	セージ・サルビア
55803	副腎皮質刺激ホルモン
55804	エンテロガストロン
55805	オキシトシン
55810	ストレス毒素
55826	スイスチーズ
55827	ひら豆・レンズ豆
55828	パイナップル
55829	砂糖
55830	アスペルギルス・フミガタス
55832	ムコール属
55833	フォーマ属
55836	メチダチオン
55837	クロルピリホス
55860	アルミニウム毒
55861	ストリキニーネ
55868	ロベリア中毒
55874	マグネシウム毒
55887	Ｃａ１２－５
55892	白身魚
55909	結核症菌毒素
55917	甲状腺刺激ホルモン
55927	胡麻
55930	ささげ豆
55931	蟹の肉
55932	タピオカ
55933	爪糸状菌症
55934	アスペルギルス属
55935	パラチオンメチル
55948	鉛中毒
55959	ヒスタミン
55968	舌鮃
55969	フォーマ属
55973	一般毒
55987	メトラクロル
55991	ベロナール中毒
55995	牛の肝臓
55996	ガムの素
55999	セリン・Ｓｅｒ・Ｓ
65027	ショック毒素
65029	連鎖球菌毒素
65031	超短波放射線
65055	百日咳菌毒素
65057	グルタミン・Ｇｌｎ・Ｑ
65121	ウィルス
65144	合成フッ化物(dental)
65147	タバコモザイクウィルス
65186	あんず
65187	うずら豆
65188	チコリー・キクニガナ
65189	きゅうり
65190	卵
65192	ライム
65193	マスタード
65195	米
65196	ほうれん草
65197	紅茶
65198	バニラ
65199	小麦
65200	デマチウム属・スポロトリカム属
65201	ヘルミントスポリウム属
65203	ペニシリウム・ロックフォルチ
65215	コーラ
65216	ホップ
65217	アスペルギルス・グラウカス
65218	モニリア・シトフィラ
65219	ステンフィリウム属
65220	エピコッカム属
65221	トリコデルマ・ビリディ
65230	シアナジン　41
65233	モニリア・シトフィラ
65240	オキサミル
65241	アルコール毒
65242	モルヒネ毒
65243	亜鉛毒
65265	グレープフルーツ
65266	麦芽
65267	はっか
65268	桃
65269	かぼちゃ
65270	ボトリチス・シネレア
65271	サッカロマイセス・セレビシエ
65274	フェンバレレート
65275	オリザリン
65296	ペニシリウム属
65305	キニーネ毒
65313	ストレプトミセス属
65314	オート麦
65341	はしばみ・ヘーゼルナッツ
65342	さば
65343	リゾープス・ニグリカンス
65344	アスペルギルス・ニガー
65345	ペシロミセス属
65346	ペニシリウム・ノタータム
65350	アトラジン
65403	たら
65404	子羊
65405	ナツメグ
65406	梨
65411	にんじん
65412	けしの実
65413	ます
65432	煙草中毒
65456	セファロスポリウム・ｱｸﾚﾓﾆｳﾑ
65457	ペニシリウム・アトラメントサム
65469	チョコレート、ココア
65471	燐酸肥料
65474	硫黄毒
65497	ビーナイン
65514	レモン
65530	アスパラガス
65531	酵母
65538	ジメチルジチオカルバミン酸鉄
65561	大鮃（おひょう）
65562	山羊の乳
65563	白コショウ、黒コショウ
65564	ペニシリウム・クリソゲナム
65565	ペニシリウム属
65566	プルラリア・プルランス
65569	ダイアジノン
65570	ホサロン
65573	コカイン毒
65587	大根
65589	ロークフォートチーズ
65624	大麦
65625	茄子
65627	玉葱
65628	アスペルギルス・フミガタス
65639	ラジウム熱傷
65664	ネオン
65665	アスペルギルス属
65669	クリプトコッカス属
65674	真鍮毒
65691	放線菌症
65700	パーチ（スズキの類）
65703	ペニシリウム・グラウカム
65705	アメーバ
65707	鉛毒
65708	細菌毒素
65720	なつめやし
65725	パパイヤ
65736	はしか菌毒素
65741	蛤
65742	さつま芋
65801	えんどう豆
65805	ふともも科の常緑樹
65806	赤かぶ・ビート
65807	とうもろこし
65808	パセリ
65809	ペニシリウム属
65817	七面鳥
65818	スイカ
65819	サッカロマイセス・セレビシエ
65822	リニュロン　５０ＷＰ
65823	イクリン
65825	リマ豆
65843	水銀中毒
65845	鮭
65866	ハエカビ菌症
65867	卵菌症
65868	アスペルギルス症
65869	ヒストプラズマ症
65870	アスペルギルス・テリウス
65870	分芽菌症・酵母菌症
65873	ボトリティス・シネレア
65912	チェダーチーズ
65913	ひまわりの種
65929	サクランボ
65930	アスペルギルス・ニガー
65963	足菌種
65964	リノスポリジウム症
65995	真鯛
75009	インジカン
75047	①ダイオウ、②リンゴ
75048	白いんげん豆
75049	にわとり
75051	ニンニク
75052	ハチミツ
75053	レタス
75054	蛋白質
75055	マッシュルーム
75056	オレンジ
75057	じゃがいも
75058	タンジャリン（みかん）
75072	ブルーベリー
75073	イノンド
75075	大豆
75076	かぶら
75077	酵母菌
75078	アスペルギルス属
75079	カルバラリア属
75081	ノイロスポラ・クラッサ
75082	ペニシリウム・ノタータム
75083	スポロボロマイセス属
75084	ペニシリウム属
75085	ステンフィリウム属
75105	コサイド
75106	アッパ　PMP
75127	バナナ
75128	パルメザンチーズ
75129	つるこけ桃
75130	胡桃
75132	ホルモデンドラム属
75134	アスペルギルス・ニヅランス
75140	ドジン
75148	乳清
75150	カンディダ・アルビカンス
75151	ペニシリウム・ジギタタム
75160	噛みたばこ中毒
75175	カルバラリア属
75177	シアナジン　８０Ｗ
75178	チラウム
75187	カルシウム沈着
75194	かぼちゃ
75203	性交中毒
75204	尿細菌
75214	プラム
75215	ライ麦
75216	ペニシリウム属
75224	肉腫毒素
75235	アル中・薬物中毒
75248	クズウコン
75249	牛肉
75250	①クロープ（ちょうじ）、②ぶどう
75251	西洋わさび
75252	ロブスター
75253	トマト
75254	フザリウム属
75292	プルラリア・プルランス
75295	ブラジルくるみ
75330	おくら
75331	ピーナッツ
75332	いちご
75333	ケトミウム属
75334	ニグロスポラ属
75335	ジョンソン黒穂病
75341	エンドリン
75349	トリコデルマ・ビリディ
75350	塩化カルシウム
75357	テレビン油中毒
75380	トリフルラリン
75384	レントゲン焼け
75538	アルタナリア属
75541	有機フッ化物(dental)
75554	血液中毒
75565	カンディダ症
75581	メープルシロップ
75582	帆立貝
75584	ニコチン毒
75585	銀毒
75596	黒ヒヨス中毒
75626	メロン
75668	リゾープス・ニグリカンス
75784	トリシクロヘキシルスズヒドロキｼﾄﾞ
75791	ヒヨス中毒
75840	アミノプロピオフェノン
75903	パラコクシジオミコーゼ
75907	スポロトリコーシス
76221	トリコデルマ・ビリディ
85004	グオトリクム・カンヂダム
85005	ペニシリウム属
85007	アスペルギルス・グラウカス
85008	ケトミウム属
85009	ヘルミントスポリウム属
85010	ペニシリウム属
85013	ミネラルバランス
85020	全乳・牛乳
85030	ロドトルラ・グルチニス
85031	シマジン
85032	クロロファシン
85049	アシドーシス
85051	コバルト熱傷
85058	ヒ素毒
85062	アラクロール
85063	メトリブジン
85065	ジノカップ
85069	水銀毒
85074	ナトリウム毒
85099	生姜
85118	ヨード毒
85119	尿毒症
85120	インフルエンザ毒素
85146	テトラメチルチウラムジスルフィド
85149	アヘン毒
85156	循環器系鎮静薬
85178	麻薬中毒
85234	うるし中毒
85351	アトラジン
86178	麻酔中毒
86358	紫外線
87012	フェリチン
95018	ヒヨス中毒
95031	カタル毒素
95035	ヒ素中毒
95117	テレビン油毒
# 身体部位コード
16145	涙小管(右)
35020	咬筋
35042	気管支
35042	気管
35134	下顎ポリープ
35160	回腸
35161	抑制ホルモン
35294	第６胸椎
35368	橋
35419	左房室弁(二尖弁)
35428	直静脈洞
35429	左半球
35431	心臓血管器官
35434	第４～８頸神経　下部神経枝（後）
35435	尾骨
35480	毛細血管
35482	肛門括約筋
35483	耳器官
35489	無関心、感情麻痺
35490	視床腹部
35530	胸部
35535	副腎皮質
35536	自律神経系
35538	第３頸神経（後）
35540	血液
35541	腕神経叢
35542	終脳
35550	虫垂
35581	聴覚野
35583	脳（全体）
35589	灰白隆起
35647	副腎髄質
35648	中脳水道
35650	顎下神経節
35653	腰椎神経
35666	右半球
35714	副腎
35724	クモ膜
35726	中脳
35738	第１腰椎
35770	右房室弁(三尖弁)
35772	帯状回
35774	呼吸中枢
35775	左側頭葉
35779	血管運動中枢
35780	視覚野
35823	中大脳動脈
35826	大脳皮質
35836	足関節（骨部）
35838	左心房
35840	脳：視床上部
35841	後頭葉
35884	後大脳動脈
35885	小脳
35886	第３胸神経
35887	第８胸神経
35888	第１２胸神経
35889	三半規管
35894	頭
35897	動脈組織
35940	扁桃核
35941	嗅脳
35943	頚動脈
35945	第６胸神経
35947	心臓弁
35948	第１胸神経
35956	右心房
36892	前頭骨
45019	肺組織
45032	歯髄
45036	大動脈
45037	動脈
45038	聴神経
45039	骨組織
45040	身体精神領
45041	第３脳室
45042	体温調節中枢
45043	菱脳、後脳
45044	ウェルニッケ領
45048	第４頸神経（前）
45050	第９胸神経
45051	神経節
45052	膵頭
45053	寛骨臼
45057	脳下垂体前葉
45060	腹部
45066	脳：聴覚投射中枢
45067	脈絡叢
45068	前頭葉
45069	第４胸神経
45071	嗅覚野
45073	親指
45081	蝶形骨
45082	脊髄
45085	反回神経
45090	二頭筋
45090	大脳皮質
45091	第１頸神経（前）
45093	膝
45095	神経細胞
45096	卵巣
45100	小伏在静脈
45103	第２胸神経
45104	咽(のど)
45108	上行結腸
45109	側脳室
45112	歯牙埋伏
45112	大前庭腺
45113	膝蓋腱
45115	大腿直筋
45120	耳小骨
45121	視覚知覚中枢
45122	細気管支
45123	毛様体神経節
45124	体液
45125	椎間円板
45126	下顎洞
45126	顎骨
45128	乳様突起
45129	心筋
45130	神経終末
45132	陰茎
45136	洞
45138	脊髄：運動線維
45139	胸骨
45140	交感神経系
45141	咽喉
45143	尺骨神経
45144	膣
45145	第５頸椎
45148	腹膜
45154	錐体路
45156	股関節包
45157	結腸、大腸
45159	股関節
45164	第１頸神経、下部神経枝（後）
45166	心臓
45167	指関節
45168	第１０胸椎神経
45173	頭頂葉
45174	黒質
45175	リンパ
45180	口唇
45182	粘膜
45185	舌
45186	下大静脈
45187	左心室
45190	第４胸椎
45191	第５腰椎
45199	胃
45201	神経組織
45205	淡蒼球
45206	上位運動ニューロン
45207	網膜杆状体
45215	眼神経
45218	中耳
45226	靱帯
45228	坐骨神経
45229	腸腰靱帯
45259	椎骨
45267	肛門
45268	耳管
45270	第２頸神経（前）
45271	股関節包
45272	空腸
45273	肝臓
45274	総腓骨神経
45276	肝組織
45284	胃組織
45286	舌下腺
45288	視床
45289	扁桃腺
45291	耳：骨半規管
45297	泌尿器系
45300	第１１胸神経
45301	第３腰神経
45302	膵臓
45303	平滑筋
45304	滑液
45305	胸腺
45307	第７胸椎
45311	第７頸椎
45312	赤色骨髄
45313	前立腺
45315	脊髄組織
45321	肛門管
45323	小前庭腺
45324	直腸神経叢
45326	膝関節：外側半月板
45328	神経(全般)
45329	脳下垂体
45330	皮膚
45331	括約筋
45332	脊髄神経
45333	尿管
45334	迷走神経
45349	海馬
45380	下喉頭神経
45383	鼻
45384	肺動脈
45386	知覚神経
45388	気管
45391	歯根
45394	大動脈弁
45395	ランゲルハンス島
45398	副甲状腺
45399	顎下腺
45400	第４腰神経
45419	腸管
45421	第８胸椎
45422	腹腔神経叢
45424	脊椎
45425	第１胸椎
45433	第２頸神経（後）
45435	溶血性連鎖球菌
45438	膵臓：α細胞
45439	手首
45440	股関節軟骨
45441	翼口蓋神経節
45443	手
45445	リンパ液
45447	滑膜
45448	尿道
45449	子宮
45481	右心室
45489	仙骨神経叢
45491	口蓋垂
45495	正中神経
45499	深腓骨神経
45514	第２胸椎
45523	第５～８頸神経（前）
45524	下肢
45525	肝細胞
45530	胸、乳房
45538	第３頸神経　下部神経枝
45544	棘突起
45544	脾臓
45550	虫垂
45553	脳：読書領域
45556	心臓組織
45558	腸骨
45560	喉頭
45561	リンパ器官
45564	筋肉線維
45568	仙椎
45572	第１０胸椎
45581	腰椎、椎間円板
45582	下顎関節（こめかみ）
45582	下顎神経
45583	浅腓骨神経
45599	副交感神経
45602	肩
45606	脳：左側頭葉
45607	肥満細胞
45608	膝関節：内側半月板
45613	腋動脈
45614	血管
45615	鼻粘膜
45618	幽門弁
45623	大腿四頭筋
45623	外側広筋
45624	第１１胸椎
45630	関節
45633	軟骨
45639	第３頸神経（前）
45675	生体骨材
45676	壁在神経
45686	第３頸椎
45690	肺
45691	筋肉組織
45703	胸神経
45714	第１２胸椎
45716	静脈
45717	口
45728	膵臓：内分泌部
45735	頭蓋骨（女性）
45754	下顎骨
45756	第５胸神経
45758	視床下部
45759	顎骨
45775	第７胸椎
45784	骨
45787	副鼻腔
45796	静脈
45797	精索
45798	橈骨神経
45799	耳下腺
45802	腎臓
45803	第１腰神経
45807	脛骨神経
45808	第２腰椎
45813	運動神経
45814	咽頭
45824	横隔神経
45849	腰椎
45852	内胸動脈
45854	陰部神経
45855	頭蓋骨（男性）
45857	脛骨静脈(後)
45885	仙腸骨靱帯
45889	半規管
45903	足関節
45904	背～胴
45905	脳：第四脳室
45906	新皮質
45907	性中枢
45908	腓腹筋
45910	声帯筋
45911	大内臓神経
45912	膵管
45913	Ｓ字結腸
45914	リンパ管
45915	涙小管
45917	腎皮質
45920	直腸静脈
45924	アキレス腱、腱
45931	仙骨
45958	細動脈
45963	毛髪・毛
45965	内陰部神経
45966	十二指腸
45972	呼吸器系
45973	汗腺
45993	食道
45994	口腔運動神経
45995	男性生殖器官
45996	肺
45997	前大脳動脈
55004	毛包
55008	歯周・歯肉
55012	回盲弁
55014	内陰部静脈
55016	腎組織
55022	不随意筋
55025	骨盤
55026	直腸
55028	上顎洞
55031	リンパ球
55032	ミエリン鞘
55033	小内臓神経
55034	膵臓組織
55035	末梢神経
55037	網膜
55039	精嚢
55040	小腸組織
55046	胸椎
55047	子宮口
55048	第４頸椎
55051	大腸組織
55052	鼻腔
55053	第３胸椎
55054	第４胸椎
55059	肺動脈弁
55061	交感神経線維
55067	腹部膨隆
55074	脛骨静脈(前)
55077	膀胱
55078	静脈組織
55083	頭部神経痛
55098	足指
55104	精巣
55146	肋間上腕神経
55175	脳下垂体後葉
55180	乳房提靱帯
55204	膝関節
55205	第２腰神経
55206	第５胸椎
55207	椎骨
55225	脊髄：知覚線維
55226	第６頸椎
55300	網膜組織
55312	伏在神経
55320	リンパ節
55322	松果腺
55369	水晶体
55378	結腸粘膜
55381	視神経
55382	仙骨神経
55384	甲状腺
55386	知覚神経
55424	脊柱
55437	真皮
55448	上大静脈
55465	瞳孔
55494	頬骨
55500	肩関節
55501	第９胸椎
55536	硬膜静脈
55552	第５腰神経
55566	尿上皮細胞
55581	僧帽弁
55582	膵臓：β細胞
55600	血小板
55613	座骨神経
55727	リンパ組織
55784	閉鎖神経
55786	仙腸関節
55787	浅腓骨神経
55802	歯
55856	骨細胞
55858	リンパ管
55896	瞼：リンパ腺
55900	頸
